entity_type,entity_id,node_id,x_m,y_m
CH,0,1612,391.76,259.917
CH,1,1628,388.503,723.074
CH,2,1633,499.481,396.489
CH,3,1656,432.518,780.316
CH,4,1659,983.929,237.656
CH,5,1695,549.359,268.521
CH,6,1722,2.875,690.161
CH,7,1736,861.998,171.851
CH,8,1762,553.05,956.851
CH,9,1768,236.635,573.325
CH,10,1775,727.419,709.202
CH,11,1781,786.126,170.625
CH,12,1784,569.267,554.343
CH,13,1815,94.384,46.074
CH,14,1817,1009.843,663.665
CH,15,1818,606.241,498.681
CH,16,1827,123.056,197.612
CH,17,1845,1009.062,53.321
CH,18,1862,495.076,848.465
CH,19,1863,674.229,218.699
CH,20,1914,146.553,889.181
CH,21,1925,501.976,471.873
CH,22,1952,937.648,644.397
CH,23,1958,176.892,7.07
CH,24,1963,25.213,403.927
CH,25,2016,718.383,141.919
CH,26,2019,637.101,919.81
CH,27,2034,395.252,845.341
CH,28,2039,140.35,667.974
CH,29,2043,186.912,487.535
CH,30,2053,73.882,298.124
CH,31,2062,429.873,912.11
CH,32,2064,328.875,815.162
CH,33,2100,855.447,558.822
CH,34,2130,99.457,392.455
CH,35,2149,256.825,949.951
CH,36,2154,97.897,814.499
CH,37,2170,675.893,35.671
CH,38,2172,146.997,349.256
CH,39,2221,959.221,4.541
CH,40,2224,651.806,356.435
CH,41,2235,375.578,960.56
CH,42,2249,507.723,122.365
CH,43,2267,134.174,733.565
CH,44,2275,459.625,232.744
CH,45,2299,320.178,709.942
CH,46,2317,283.768,160.264
CH,47,2346,1006.283,441.291
CH,48,2377,1003.802,567.72
CH,49,2388,607.301,5.282
CH,50,2411,795.73,394.92
CH,51,2414,828.074,485.219
CH,52,2440,27.133,807.996
CH,53,2468,934.499,401.275
CH,54,2488,733.062,223.236
CH,55,2493,872.479,709.955
CH,56,2505,382.958,583.771
CH,57,2513,606.537,1005.916
CH,58,2514,745.592,345.05
CH,59,2515,48.03,1005.591
CH,60,2530,406.607,125.828
CH,61,2547,14.302,247.022
CH,62,2554,194.232,768.883
CH,63,2563,872.188,433.922
CH,64,2564,612.134,632.965
CH,65,2583,453.236,1017.455
CH,66,2623,630.249,268.938
CH,67,2626,492.099,30.887
CH,68,2643,319.715,585.48
CH,69,2672,601.876,838.876
CH,70,2692,283.092,535.611
CH,71,2702,706.796,789.543
CH,72,2711,673.849,991.87
CH,73,2754,338.203,1016.889
CH,74,2767,884.244,49.377
CH,75,2770,737.758,575.952
CH,76,2771,796.82,608.563
CH,77,2774,954.079,111.224
CH,78,2793,902.289,342.523
CH,79,2828,362.854,476.998
CH,80,2843,1016.72,380.737
CH,81,2847,143.723,959.335
CH,82,2883,164.839,128.05
CH,83,2904,675.775,623.26
CH,84,2914,358.261,201.084
CH,85,2957,708.411,282.396
CH,86,2964,21.877,101.853
CH,87,2970,923.912,479.007
CH,88,2981,54.955,740.585
CH,89,2987,366.268,66.724
CH,90,2999,244.693,649.282
CH,91,3039,516.555,199.845
CH,92,3052,244.01,715.208
CH,93,3054,989.54,178.683
CH,94,3069,415.379,431.808
CH,95,3082,254.72,483.553
CH,96,3090,944.809,708.845
CH,97,3108,563.959,147.231
CH,98,3114,516.746,1016.757
CH,99,3128,166.914,825.072
CH,100,3131,214.435,182.784
CH,101,3156,769.0,2.071
CH,102,3159,311.184,395.571
CH,103,3166,665.993,527.917
CH,104,3178,786.175,96.277
CH,105,3180,876.366,108.577
CH,106,3225,922.494,163.236
CH,107,3231,6.399,337.97
CH,108,3242,646.838,130.927
CH,109,3258,869.934,633.805
CH,110,3262,158.587,549.232
CH,111,3263,253.428,256.286
CH,112,3279,74.202,656.64
CH,113,3338,65.5,934.226
CH,114,3342,623.328,732.503
CH,115,3344,176.328,254.914
CH,116,3361,244.517,382.528
CH,117,3378,46.514,181.371
CH,118,3384,4.538,612.327
CH,119,3405,745.385,504.035
CH,120,3421,353.861,653.096
CH,121,3434,708.902,859.737
CH,122,3450,600.849,436.895
CH,123,3465,982.133,300.157
CH,124,3470,280.379,48.086
CH,125,3475,842.525,336.294
CH,126,3483,575.453,344.963
CH,127,3488,199.294,1009.846
CH,128,3499,227.957,855.065
CH,129,3509,303.295,897.882
CH,130,3512,9.774,880.664
CH,131,3514,761.808,656.117
CH,132,3539,546.845,645.596
CH,133,3543,1007.418,500.375
CH,134,3590,94.797,592.281
CH,135,3644,393.994,360.059
CH,136,3653,567.164,892.265
CH,137,3658,431.632,537.042
CH,138,3673,799.277,256.06
CH,139,3685,211.947,73.446
CH,140,3691,105.969,486.413
CH,141,3696,486.19,686.487
CH,142,3701,528.676,753.611
CH,143,3717,721.297,410.635
CH,144,3771,319.491,275.774
CH,145,3790,491.976,922.364
CH,146,3802,213.949,313.937
CH,147,3806,10.838,465.181
CH,148,3810,478.948,329.83
CH,149,3869,426.91,638.279
CH,150,3874,146.037,438.274
CH,151,3901,588.934,65.672
CH,152,3902,9.291,14.638
CH,153,3908,268.329,790.697
CH,154,3917,393.283,3.217
CH,155,3937,491.199,588.608
CH,156,3944,46.848,516.532
CH,157,3956,925.51,581.079
CH,158,3959,900.133,276.574
CH,159,3964,591.116,201.597
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
