entity_type,entity_id,node_id,x_m,y_m
CH,0,1293,355.299,55.555
CH,1,1301,421.35,611.688
CH,2,1302,289.872,128.754
CH,3,1336,815.525,27.844
CH,4,1340,346.0,813.52
CH,5,1370,355.475,883.332
CH,6,1371,907.677,449.588
CH,7,1379,238.786,302.69
CH,8,1421,518.612,317.274
CH,9,1424,775.135,278.42
CH,10,1451,136.215,536.058
CH,11,1461,51.197,541.52
CH,12,1514,152.471,151.409
CH,13,1530,857.456,631.081
CH,14,1559,512.548,256.392
CH,15,1565,33.593,148.328
CH,16,1570,134.499,26.161
CH,17,1585,913.033,200.563
CH,18,1587,254.379,830.056
CH,19,1590,333.466,594.551
CH,20,1593,237.061,481.95
CH,21,1596,707.009,555.455
CH,22,1648,638.776,915.798
CH,23,1653,259.912,677.811
CH,24,1700,297.184,398.47
CH,25,1704,439.034,281.265
CH,26,1714,632.46,618.295
CH,27,1722,565.801,820.689
CH,28,1727,639.063,774.893
CH,29,1775,754.208,471.71
CH,30,1780,484.947,733.458
CH,31,1788,241.983,763.214
CH,32,1794,363.465,145.754
CH,33,1805,832.051,532.156
CH,34,1807,407.997,459.481
CH,35,1815,185.47,233.283
CH,36,1844,436.967,365.387
CH,37,1853,561.893,713.416
CH,38,1860,308.572,755.895
CH,39,1894,96.583,459.695
CH,40,1927,572.118,237.764
CH,41,1930,634.913,527.489
CH,42,1942,648.744,47.172
CH,43,1997,334.033,222.231
CH,44,2015,9.001,451.199
CH,45,2024,744.753,194.187
CH,46,2036,121.748,898.457
CH,47,2041,464.472,668.044
CH,48,2047,725.982,399.659
CH,49,2057,271.197,899.366
CH,50,2065,140.292,90.229
CH,51,2081,162.165,473.853
CH,52,2103,893.147,321.418
CH,53,2104,902.272,520.307
CH,54,2129,261.002,197.216
CH,55,2175,486.709,198.732
CH,56,2214,352.306,654.481
CH,57,2223,591.536,309.821
CH,58,2227,400.078,213.382
CH,59,2249,368.796,386.833
CH,60,2250,461.32,28.522
CH,61,2256,95.719,677.89
CH,62,2259,828.13,89.55
CH,63,2268,88.861,755.787
CH,64,2269,180.403,630.601
CH,65,2271,493.536,795.235
CH,66,2278,913.483,583.905
CH,67,2287,451.475,880.536
CH,68,2296,718.682,328.871
CH,69,2297,573.726,384.418
CH,70,2333,207.221,14.898
CH,71,2363,530.185,95.206
CH,72,2379,705.692,637.599
CH,73,2390,306.666,466.351
CH,74,2392,458.025,118.75
CH,75,2401,33.396,691.751
CH,76,2402,170.35,739.45
CH,77,2414,71.625,366.636
CH,78,2416,198.908,561.356
CH,79,2424,906.887,32.947
CH,80,2442,582.136,469.109
CH,81,2444,841.306,184.051
CH,82,2446,78.728,82.442
CH,83,2453,170.421,397.473
CH,84,2456,748.489,82.56
CH,85,2474,374.684,717.214
CH,86,2495,605.864,147.064
CH,87,2504,656.449,354.105
CH,88,2509,354.29,533.022
CH,89,2516,131.183,281.137
CH,90,2532,231.33,381.486
CH,91,2558,809.141,370.741
CH,92,2566,230.975,102.851
CH,93,2568,587.218,15.689
CH,94,2594,2.676,82.834
CH,95,2604,545.915,913.798
CH,96,2620,887.272,117.872
CH,97,2668,6.761,266.975
CH,98,2701,839.386,249.868
CH,99,2720,827.695,440.942
CH,100,2732,893.429,386.821
CH,101,2848,112.005,606.644
CH,102,2859,33.094,903.88
CH,103,2869,342.642,289.29
CH,104,2875,14.937,838.133
CH,105,2886,411.474,777.997
CH,106,2889,4.125,618.785
CH,107,2891,93.127,207.883
CH,108,2919,659.739,440.6
CH,109,2923,70.377,263.981
CH,110,2941,485.188,548.96
CH,111,2969,783.909,136.991
CH,112,2972,18.507,17.42
CH,113,2976,690.569,112.302
CH,114,2987,629.693,838.356
CH,115,3001,271.823,19.184
CH,116,3004,424.476,521.287
CH,117,3027,729.108,19.657
CH,118,3028,104.457,825.099
CH,119,3072,672.693,229.794
CH,120,3083,781.994,627.916
CH,121,3124,570.509,544.17
CH,122,3127,544.898,174.13
CH,123,3154,550.714,616.653
CH,124,3164,200.145,896.636
CH,125,3172,23.197,761.332
CH,126,3189,273.192,574.285
CH,127,3198,497.06,436.299
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
