run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed011,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed011_11_20260601_195305,S7,3200,128,4,M1_BALANCED,11,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed011,15fb86cd15c619fda19f399585dd30ed838cd4275c899d5145e4c8698b9b6682,32.073,63.246,185.627,387.601,25,42,0.323,0.1191,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.413326,1.486121,0.0,127,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|11|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed011_11_20260601_195305
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed012,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed012_12_20260601_195418,S7,3200,128,4,M1_BALANCED,12,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed012,da65031b27101b980b752100894d8001ed3ab4da47d06cc41a05841bafdafb82,32.044,65.682,188.419,381.334,25,45,0.3302,0.1194,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.300514,1.486156,0.0,126,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|12|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed012_12_20260601_195418
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed013,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed013_13_20260601_195530,S7,3200,128,4,M1_BALANCED,13,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed013,cf379acd9488d570887dd1890d27f0634d6d32d70407bbd640fc2b6abe15b681,31.898,61.863,186.941,360.433,25,47,0.2987,0.1231,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.787548,1.487254,0.0,127,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|13|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed013_13_20260601_195530
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed014,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed014_14_20260601_195641,S7,3200,128,4,M1_BALANCED,14,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed014,4d75322b28a07db86f43b24beec66dc76799f688081b404eb56d7f9f3f2c8ef4,32.19,64.854,185.777,367.804,25,46,0.3118,0.1294,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.268053,1.484291,0.0,128,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|14|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed014_14_20260601_195641
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed015,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed015_15_20260601_195751,S7,3200,128,4,M1_BALANCED,15,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed015,b1f8cf7f3db48c2a5ba8bfb272c9c75c6e4fcd4dbf63f8e9f71e2bf229bc33ea,32.134,62.824,189.107,358.035,25,44,0.3081,0.1237,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.512451,1.485465,0.0,127,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|15|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed015_15_20260601_195751
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed016,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed016_16_20260601_195859,S7,3200,128,4,M1_BALANCED,16,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed016,ba69c26b89791a66b3706ccdf00af32df229862f54e2271b265b6b5d5de68d4d,32.678,63.735,186.601,353.597,25,48,0.3308,0.1181,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.435589,1.480801,0.0,128,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|16|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed016_16_20260601_195859
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed017,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed017_17_20260601_200002,S7,3200,128,4,M1_BALANCED,17,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed017,ce2a231239ffe099c564f253e07d8ed2cac530f0daa8f65646bab11498c24a8f,32.244,64.44,187.315,372.994,25,44,0.3569,0.1263,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.598111,1.485126,0.0,125,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|17|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed017_17_20260601_200002
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed018,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed018_18_20260601_200106,S7,3200,128,4,M1_BALANCED,18,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed018,4c30e4e97aa4cdb24ede26f8fc8bb0b95425ccc90e59cb271c280b4ba60cb231,32.498,65.167,189.942,355.202,25,53,0.3523,0.1259,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.870856,1.482228,0.0,127,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|18|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed018_18_20260601_200106
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed019,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed019_19_20260601_200209,S7,3200,128,4,M1_BALANCED,19,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed019,72bb97966ea6aa4a3328a7fd33c151a2b7db5f1531c0257b812576fcb0880ceb,32.227,62.79,185.73,363.355,25,50,0.3316,0.1212,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.192089,1.484627,0.0,127,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|19|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed019_19_20260601_200209
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed020,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed020_20_20260601_200314,S7,3200,128,4,M1_BALANCED,20,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed020,f534ad087f2b7f6f14401cf6d8017c669787a563d7cd1c04ebc938756c04cfff,32.474,64.511,189.617,343.276,25,45,0.3312,0.1131,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.673571,1.483227,0.0,127,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|20|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed020_20_20260601_200314
campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed011,campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed011_11_20260601_195306,S7,3200,128,4,M1_BALANCED,11,A,L1,F1,H0,V2,map_S7_M1_BALANCED_seed011,15fb86cd15c619fda19f399585dd30ed838cd4275c899d5145e4c8698b9b6682,32.073,63.246,185.627,387.601,25,42,0.323,0.1191,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.113124,1.487688,0.0,127,899408,899408,1.0,1144,1144,1.0,76880,1,0,S7|M1_BALANCED|11|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed011_11_20260601_195306
campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed012,campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed012_12_20260601_195418,S7,3200,128,4,M1_BALANCED,12,A,L1,F1,H0,V2,map_S7_M1_BALANCED_seed012,da65031b27101b980b752100894d8001ed3ab4da47d06cc41a05841bafdafb82,32.044,65.682,188.419,381.334,25,45,0.3302,0.1194,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.964985,1.486322,0.0,127,902228,902228,1.0,1144,1144,1.0,76820,1,0,S7|M1_BALANCED|12|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed012_12_20260601_195418
campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed013,campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed013_13_20260601_195531,S7,3200,128,4,M1_BALANCED,13,A,L1,F1,H0,V2,map_S7_M1_BALANCED_seed013,cf379acd9488d570887dd1890d27f0634d6d32d70407bbd640fc2b6abe15b681,31.898,61.863,186.941,360.433,25,47,0.2987,0.1231,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.863427,1.490456,0.0,127,896588,896588,1.0,1144,1144,1.0,76940,1,0,S7|M1_BALANCED|13|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed013_13_20260601_195531
campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed014,campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed014_14_20260601_195642,S7,3200,128,4,M1_BALANCED,14,A,L1,F1,H0,V2,map_S7_M1_BALANCED_seed014,4d75322b28a07db86f43b24beec66dc76799f688081b404eb56d7f9f3f2c8ef4,32.19,64.854,185.777,367.804,25,46,0.3118,0.1294,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.402638,1.48641,0.0,128,898468,898468,1.0,1144,1144,1.0,76900,1,0,S7|M1_BALANCED|14|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed014_14_20260601_195642
campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed015,campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed015_15_20260601_195752,S7,3200,128,4,M1_BALANCED,15,A,L1,F1,H0,V2,map_S7_M1_BALANCED_seed015,b1f8cf7f3db48c2a5ba8bfb272c9c75c6e4fcd4dbf63f8e9f71e2bf229bc33ea,32.134,62.824,189.107,358.035,25,44,0.3081,0.1237,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.870327,1.487859,0.0,127,897998,897998,1.0,1144,1144,1.0,76910,1,0,S7|M1_BALANCED|15|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed015_15_20260601_195752
campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed016,campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed016_16_20260601_195859,S7,3200,128,4,M1_BALANCED,16,A,L1,F1,H0,V2,map_S7_M1_BALANCED_seed016,ba69c26b89791a66b3706ccdf00af32df229862f54e2271b265b6b5d5de68d4d,32.678,63.735,186.601,353.597,25,48,0.3308,0.1181,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.476109,1.482577,0.0,128,899643,899643,1.0,1144,1144,1.0,76875,1,0,S7|M1_BALANCED|16|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part11_20/run_campaign_v3_S7_M1_BALANCED_A_L1_F1_H0_seed016_16_20260601_195859
