run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed006,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed006_06_20260603_070516,S10,5000,200,6,M1_BALANCED,6,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed006,78f4d03ef973b220e132f838c8525506e2c69a67fdbae047ec240c55bac565a6,32.287,63.514,198.73,399.745,25,48,0.3244,0.126,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2580.051983,1.48399,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|6|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed006_06_20260603_070516
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed007,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed007_07_20260603_070645,S10,5000,200,6,M1_BALANCED,7,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed007,d8ce9a4a3490c4b454d34ec89091c138176daed46953be9441b077faa350a4e2,32.562,64.864,199.354,388.537,25,53,0.3298,0.1354,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.307245,1.481539,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|7|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed007_07_20260603_070645
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed008,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed008_08_20260603_070806,S10,5000,200,6,M1_BALANCED,8,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed008,0430577c8e47c141790d2aff08045ef4ecb8346cc58f773c8a9f8815404960e6,31.727,65.395,194.688,393.897,25,48,0.2964,0.132,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.772645,1.488045,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|8|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed008_08_20260603_070806
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed009,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed009_09_20260603_070937,S10,5000,200,6,M1_BALANCED,9,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed009,57bb054ed5d27ca6a87ff82bf45a483c665e881c47837c8661bdf1567c2666aa,32.738,63.675,198.007,400.668,25,47,0.3419,0.126,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.956448,1.480809,0.0,196,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|9|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed009_09_20260603_070937
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed010,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed010_10_20260603_071100,S10,5000,200,6,M1_BALANCED,10,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed010,ab2ac23983eeef87fc31f701c7bc579e632c59b812a0f25cddf082672fa626cc,32.687,64.766,197.135,400.105,25,56,0.3486,0.1284,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2593.265514,1.481347,0.0,196,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|10|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed010_10_20260603_071100
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed006,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed006_06_20260603_070517,S10,5000,200,6,M1_BALANCED,6,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed006,78f4d03ef973b220e132f838c8525506e2c69a67fdbae047ec240c55bac565a6,32.287,63.514,198.73,399.745,25,48,0.3244,0.126,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.710567,1.486356,0.0,199,1403915,1403915,1.0,1792,1792,1.0,120155,1,0,S10|M1_BALANCED|6|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed006_06_20260603_070517
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed007,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed007_07_20260603_070646,S10,5000,200,6,M1_BALANCED,7,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed007,d8ce9a4a3490c4b454d34ec89091c138176daed46953be9441b077faa350a4e2,32.562,64.864,199.354,388.537,25,53,0.3298,0.1354,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.89438,1.484376,0.0,199,1402505,1402505,1.0,1792,1792,1.0,120185,1,0,S10|M1_BALANCED|7|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed007_07_20260603_070646
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed008,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed008_08_20260603_070806,S10,5000,200,6,M1_BALANCED,8,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed008,0430577c8e47c141790d2aff08045ef4ecb8346cc58f773c8a9f8815404960e6,31.727,65.395,194.688,393.897,25,48,0.2964,0.132,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2546.432345,1.490635,0.0,199,1403445,1403445,1.0,1792,1792,1.0,120165,1,0,S10|M1_BALANCED|8|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed008_08_20260603_070806
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed009,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed009_09_20260603_070938,S10,5000,200,6,M1_BALANCED,9,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed009,57bb054ed5d27ca6a87ff82bf45a483c665e881c47837c8661bdf1567c2666aa,32.738,63.675,198.007,400.668,25,47,0.3419,0.126,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.785587,1.482453,0.0,196,1406030,1406030,1.0,1792,1792,1.0,120110,1,0,S10|M1_BALANCED|9|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed009_09_20260603_070938
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed010,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed010_10_20260603_071100,S10,5000,200,6,M1_BALANCED,10,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed010,ab2ac23983eeef87fc31f701c7bc579e632c59b812a0f25cddf082672fa626cc,32.687,64.766,197.135,400.105,25,56,0.3486,0.1284,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2585.664184,1.482648,0.0,196,1406500,1406500,1.0,1792,1792,1.0,120100,1,0,S10|M1_BALANCED|10|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part06_10/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed010_10_20260603_071100
