run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed001,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed001_01_20260531_235322,S4,400,20,1,M1_BALANCED,1,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed001,71b4f83362a7cda1b040dca26e743178360dc328f047b115af35f07105dabb12,29.634,58.098,136.564,216.464,20,34,0.3609,0.16,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,205.294488,1.486764,0.0,20,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|1|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed001_01_20260531_235322
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed002,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed002_02_20260531_235404,S4,400,20,1,M1_BALANCED,2,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed002,52195a4873882976220e84470410bca27e1089911273c68f54e8c1b0bb976b16,29.932,62.43,139.049,214.545,20,32,0.4111,0.125,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,205.564854,1.486088,0.0,19,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|2|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed002_02_20260531_235404
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed003,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed003_03_20260531_235449,S4,400,20,1,M1_BALANCED,3,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed003,af859aa1f07f02f71e70fb282c81dfd3ed9d0c6e72909b7da4b97bcc781ef636,30.103,61.957,136.4,210.05,20,36,0.4132,0.14,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,206.228826,1.484428,0.0,19,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|3|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed003_03_20260531_235449
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed004,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed004_04_20260531_235534,S4,400,20,1,M1_BALANCED,4,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed004,6e4b2e71980b15ea34a3d560b0d9fd4733963fe4fc7cf64fcd207b6b37803a8c,31.242,60.906,133.32,213.778,20,30,0.3086,0.13,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,210.4337,1.473916,0.0,20,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|4|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed004_04_20260531_235534
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed005,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed005_05_20260531_235621,S4,400,20,1,M1_BALANCED,5,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed005,bf8f1586431738c9d09503787ed307f24e24b75c152c4bc20a496b8e81280d9f,31.04,57.253,143.93,218.356,20,32,0.3711,0.1325,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.377616,1.476556,0.0,20,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|5|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed005_05_20260531_235621
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed006,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed006_06_20260531_235707,S4,400,20,1,M1_BALANCED,6,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed006,cf1b9796148b9a466698de350369b98354dd7fedea5ac0e2a629ae33c14eb315,30.775,58.767,135.624,215.412,20,35,0.3782,0.16,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,208.369786,1.479076,0.0,19,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|6|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed006_06_20260531_235707
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed007,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed007_07_20260531_235753,S4,400,20,1,M1_BALANCED,7,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed007,bfbb1f827310652e62b023c6ece76bf103100fc1e51e48750acdc0cb5b36801a,30.351,63.42,138.978,209.153,20,42,0.3725,0.1475,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,207.875037,1.480312,0.0,20,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|7|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed007_07_20260531_235753
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed008,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed008_08_20260531_235839,S4,400,20,1,M1_BALANCED,8,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed008,89e9b97eefaafa5f71812810e28f332e930b7294e19d7010c83bf9f494ad4df6,29.512,58.343,136.829,213.909,20,42,0.4324,0.165,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,204.380534,1.489049,0.0,19,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|8|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed008_08_20260531_235839
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed009,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed009_09_20260531_235925,S4,400,20,1,M1_BALANCED,9,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed009,848cc7b2873810e642b38a6938bf6c97f288bf9a5883b099611a619f438e048a,28.964,58.571,136.331,215.543,20,39,0.3768,0.14,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,203.203677,1.491991,0.0,20,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|9|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed009_09_20260531_235925
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed010,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed010_10_20260601_000015,S4,400,20,1,M1_BALANCED,10,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed010,3fe6a4a9eaec25b9f1c0032cdfbab438758a3d730177b276354ad959d2c824ab,33.194,66.113,143.077,217.762,20,39,0.493,0.1525,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,214.76023,1.463099,0.0,18,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|10|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed010_10_20260601_000015
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed011,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed011_11_20260601_000059,S4,400,20,1,M1_BALANCED,11,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed011,667c7f4cc08683f124ff0d061ed13d0aaab9a140b6a5948684b3224ff398b9a9,31.042,66.446,142.16,221.96,20,36,0.4284,0.13,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.858527,1.475354,0.0,20,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|11|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed011_11_20260601_000059
campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed012,campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed012_12_20260601_000145,S4,400,20,1,M1_BALANCED,12,A,L1,F0,H0,V1,map_S4_M1_BALANCED_seed012,2cd3a84b8f0a6e27595439d5175eedf7d31d7f037ae4a9995bfc8172c29493f4,29.948,57.18,140.983,219.675,20,41,0.4108,0.1475,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,206.095805,1.48476,0.0,20,111720,111720,1.0,180,180,1.0,9500,0,0,S4|M1_BALANCED|12|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S4_400/outputs_production_50seed/run_campaign_v3_S4_M1_BALANCED_A_L1_F0_H0_seed012_12_20260601_000145
