run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed031,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed031_31_20260602_170233,S9,4500,180,6,M1_BALANCED,31,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed031,3aaf3e5517255d1962cfbcf316d7a88e3c6131c3b7958b61303779928a90137c,31.821,61.507,184.423,366.843,25,52,0.3378,0.1309,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.45362,1.487677,0.0,180,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|31|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed031_31_20260602_170233
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed032,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed032_32_20260602_170347,S9,4500,180,6,M1_BALANCED,32,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed032,4c416f0544bfcf0e9648aec9cc056e33a2e05a9766e11a67fc41b81e638b2757,32.001,63.519,184.488,372.5,25,47,0.3202,0.1316,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2312.487231,1.486114,0.0,180,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|32|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed032_32_20260602_170347
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed033,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed033_33_20260602_170502,S9,4500,180,6,M1_BALANCED,33,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed033,492fcd286802f1cbff8d61ebce082d0c253028890a0c3fc08890f1f7f5c30163,31.944,61.339,184.464,362.462,25,45,0.3109,0.1311,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2308.94803,1.4869,0.0,178,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|33|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed033_33_20260602_170502
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed034,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed034_34_20260602_170621,S9,4500,180,6,M1_BALANCED,34,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed034,045377ca9d13711f8ef47e412e826a36c898110bf2a08eae9ae93d0fcaeed5da,31.685,62.973,186.475,375.824,25,46,0.3283,0.1307,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.497947,1.489,0.0,178,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|34|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed034_34_20260602_170621
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed035,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed035_35_20260602_170736,S9,4500,180,6,M1_BALANCED,35,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed035,aeb5789e309d8de9a322a40d01344e1d613d5c5899a77027cb453e49157b00b2,31.733,63.176,184.052,387.353,25,49,0.3038,0.1331,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.12533,1.488194,0.0,180,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|35|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed035_35_20260602_170736
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed031,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed031_31_20260602_170234,S9,4500,180,6,M1_BALANCED,31,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed031,3aaf3e5517255d1962cfbcf316d7a88e3c6131c3b7958b61303779928a90137c,31.821,61.507,184.423,366.843,25,52,0.3378,0.1309,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.977293,1.489074,0.0,180,1266085,1266085,1.0,1612,1612,1.0,108085,1,0,S9|M1_BALANCED|31|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed031_31_20260602_170234
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed032,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed032_32_20260602_170348,S9,4500,180,6,M1_BALANCED,32,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed032,4c416f0544bfcf0e9648aec9cc056e33a2e05a9766e11a67fc41b81e638b2757,32.001,63.519,184.488,372.5,25,47,0.3202,0.1316,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.96316,1.487268,0.0,180,1266790,1266790,1.0,1612,1612,1.0,108070,1,0,S9|M1_BALANCED|32|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed032_32_20260602_170348
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed033,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed033_33_20260602_170503,S9,4500,180,6,M1_BALANCED,33,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed033,492fcd286802f1cbff8d61ebce082d0c253028890a0c3fc08890f1f7f5c30163,31.944,61.339,184.464,362.462,25,45,0.3109,0.1311,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.737757,1.488755,0.0,178,1264205,1264205,1.0,1612,1612,1.0,108125,1,0,S9|M1_BALANCED|33|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed033_33_20260602_170503
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed034,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed034_34_20260602_170622,S9,4500,180,6,M1_BALANCED,34,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed034,045377ca9d13711f8ef47e412e826a36c898110bf2a08eae9ae93d0fcaeed5da,31.685,62.973,186.475,375.824,25,46,0.3283,0.1307,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.76959,1.489707,0.0,178,1267730,1267730,1.0,1612,1612,1.0,108050,1,0,S9|M1_BALANCED|34|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed034_34_20260602_170622
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed035,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed035_35_20260602_170736,S9,4500,180,6,M1_BALANCED,35,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed035,aeb5789e309d8de9a322a40d01344e1d613d5c5899a77027cb453e49157b00b2,31.733,63.176,184.052,387.353,25,49,0.3038,0.1331,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.845853,1.489553,0.0,180,1265850,1265850,1.0,1612,1612,1.0,108090,1,0,S9|M1_BALANCED|35|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part31_35/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed035_35_20260602_170736
