run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed011,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed011_11_20260603_074324,S10,5000,200,6,M1_BALANCED,11,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed011,add78397a28a7b85eda4e17b1dc4ffcdbca69495d2db57f2beb7f3b001b1540e,32.313,64.309,199.463,391.681,25,48,0.3187,0.1302,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2581.65235,1.48367,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|11|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed011_11_20260603_074324
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed012,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed012_12_20260603_074453,S10,5000,200,6,M1_BALANCED,12,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed012,07e494c4cd53c3da5e1acece66191c8a166aad001764f71ef71ee95f1ec24063,32.074,62.709,197.306,412.494,25,43,0.3057,0.1282,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.515036,1.485897,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|12|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed012_12_20260603_074453
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed013,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed013_13_20260603_074623,S10,5000,200,6,M1_BALANCED,13,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed013,25857761fefa6472f803516623bf666d22736e4427fb5d7f0906399cd438bead,31.999,63.537,196.403,398.917,25,44,0.3034,0.1204,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.786151,1.486443,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|13|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed013_13_20260603_074623
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed014,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed014_14_20260603_074741,S10,5000,200,6,M1_BALANCED,14,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed014,f09551a225f1dd441810852a51d19e94e87aa2089d0250ed873730836ea53470,32.802,65.135,196.324,395.444,25,51,0.3258,0.1384,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.050357,1.47959,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|14|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed014_14_20260603_074741
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed015,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed015_15_20260603_074857,S10,5000,200,6,M1_BALANCED,15,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed015,fbd6868f5550fc270f22c254f29e75a16eb72a3f39e3800ba24171c00a1d401c,32.157,62.436,193.889,387.197,25,48,0.324,0.1306,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.47053,1.485106,0.0,200,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|15|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed015_15_20260603_074857
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed011,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed011_11_20260603_074325,S10,5000,200,6,M1_BALANCED,11,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed011,add78397a28a7b85eda4e17b1dc4ffcdbca69495d2db57f2beb7f3b001b1540e,32.313,64.309,199.463,391.681,25,48,0.3187,0.1302,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.800898,1.485247,0.0,199,1406030,1406030,1.0,1792,1792,1.0,120110,1,0,S10|M1_BALANCED|11|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed011_11_20260603_074325
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed012,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed012_12_20260603_074454,S10,5000,200,6,M1_BALANCED,12,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed012,07e494c4cd53c3da5e1acece66191c8a166aad001764f71ef71ee95f1ec24063,32.074,62.709,197.306,412.494,25,43,0.3057,0.1282,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.57273,1.487269,0.0,199,1406500,1406500,1.0,1792,1792,1.0,120100,1,0,S10|M1_BALANCED|12|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed012_12_20260603_074454
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed013,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed013_13_20260603_074624,S10,5000,200,6,M1_BALANCED,13,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed013,25857761fefa6472f803516623bf666d22736e4427fb5d7f0906399cd438bead,31.999,63.537,196.403,398.917,25,44,0.3034,0.1204,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.58242,1.487888,0.0,199,1405795,1405795,1.0,1792,1792,1.0,120115,1,0,S10|M1_BALANCED|13|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed013_13_20260603_074624
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed014,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed014_14_20260603_074741,S10,5000,200,6,M1_BALANCED,14,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed014,f09551a225f1dd441810852a51d19e94e87aa2089d0250ed873730836ea53470,32.802,65.135,196.324,395.444,25,51,0.3258,0.1384,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.026414,1.480747,0.0,199,1407440,1407440,1.0,1792,1792,1.0,120080,1,0,S10|M1_BALANCED|14|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed014_14_20260603_074741
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed015,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed015_15_20260603_074858,S10,5000,200,6,M1_BALANCED,15,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed015,fbd6868f5550fc270f22c254f29e75a16eb72a3f39e3800ba24171c00a1d401c,32.157,62.436,193.889,387.197,25,48,0.324,0.1306,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2565.65977,1.486663,0.0,200,1406500,1406500,1.0,1792,1792,1.0,120100,1,0,S10|M1_BALANCED|15|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part11_15/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed015_15_20260603_074858
