run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed041,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed041_41_20260601_223435,S7,3200,128,4,M1_BALANCED,41,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed041,44bec179a3123e1ba1e44e8e047db4fe74791ada2e40556d96fadb44656f45cd,32.185,65.159,189.148,361.979,25,46,0.3195,0.1187,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.729473,1.485397,0.0,126,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|41|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed041_41_20260601_223435
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed042,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed042_42_20260601_223552,S7,3200,128,4,M1_BALANCED,42,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed042,2a28b715070d6bbd7809602f63ad8f7ee7ae31aa6a558ec16bbd4793ae683e11,32.191,63.974,188.004,371.59,25,52,0.3683,0.1322,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.388922,1.484878,0.0,126,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|42|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed042_42_20260601_223552
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed043,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed043_43_20260601_223703,S7,3200,128,4,M1_BALANCED,43,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed043,30967706d2edce1dfd1e9f657cee30a860265528fcb1042a1b9291686a1175cc,32.401,66.539,190.917,362.326,25,43,0.337,0.13,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.719162,1.483213,0.0,126,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|43|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed043_43_20260601_223703
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed044,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed044_44_20260601_223818,S7,3200,128,4,M1_BALANCED,44,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed044,fb68e37d1fe1136ac9c2271268a0e3ad115dd87c7c86894855747e7b5c719c24,32.402,64.472,186.065,344.768,25,46,0.3072,0.1256,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.507989,1.482966,0.0,128,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|44|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed044_44_20260601_223818
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed045,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed045_45_20260601_223928,S7,3200,128,4,M1_BALANCED,45,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed045,5aee08732454693adf042c0494cdb5797a7f5e62af3d44c22a16eb62164ad4b4,32.207,64.286,188.252,360.181,25,46,0.3365,0.1206,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.516779,1.485464,0.0,126,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|45|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed045_45_20260601_223928
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed046,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed046_46_20260601_224038,S7,3200,128,4,M1_BALANCED,46,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed046,0fdbd9e002762a803e123d836f30605cc139b693b9a7f38990d2d91e075650cd,31.769,67.332,188.446,366.359,25,49,0.3154,0.1297,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.991194,1.488128,0.0,128,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|46|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed046_46_20260601_224038
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed047,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed047_47_20260601_224152,S7,3200,128,4,M1_BALANCED,47,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed047,df63b243f67e89bcf1a35c0ee831ff751b979b8d18bf5c8902605343949d5aac,32.077,64.107,188.042,380.17,25,48,0.3009,0.115,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.671122,1.485728,0.0,128,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|47|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed047_47_20260601_224152
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed048,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed048_48_20260601_224302,S7,3200,128,4,M1_BALANCED,48,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed048,7fb0b1f33a1b0c69d9520925cc6588fb53535d4a7c1576fc7d8b7c9df58f4afa,32.31,63.991,189.702,370.682,25,54,0.3564,0.1269,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.884,1.484099,0.0,126,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|48|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed048_48_20260601_224302
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed049,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed049_49_20260601_224410,S7,3200,128,4,M1_BALANCED,49,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed049,ab82c34f52e115250f47ce7d54deb9b1b47b770af2b4ec16491d3c3cf639d0d5,32.474,67.485,187.451,359.385,25,43,0.2848,0.1247,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.797744,1.482251,0.0,128,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|49|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed049_49_20260601_224410
campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed050,campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed050_50_20260601_224520,S7,3200,128,4,M1_BALANCED,50,A,L1,F0,H0,V1,map_S7_M1_BALANCED_seed050,51157d50bd0a894fc3832822801925bbacf759683d2c915fe7d23bfe2085f39e,32.674,63.07,185.962,349.371,25,53,0.363,0.1366,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.582578,1.480443,0.0,128,903168,903168,1.0,1152,1152,1.0,76800,0,0,S7|M1_BALANCED|50|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S7_3200/outputs_production_50seed_part41_50/run_campaign_v3_S7_M1_BALANCED_A_L1_F0_H0_seed050_50_20260601_224520
