run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed001,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed001_01_20260603_062328,S10,5000,200,6,M1_BALANCED,1,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed001,22b9c0f475766d42f051598655cf97931415ee436c7382445a956f4fed07ad78,32.405,63.818,195.605,392.548,25,43,0.3023,0.1314,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.53392,1.482693,0.0,200,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|1|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed001_01_20260603_062328
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed002,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed002_02_20260603_062532,S10,5000,200,6,M1_BALANCED,2,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed002,a601cfc02f582a69ca8efbacde4862abe38fb500b9e5afd58b87d74c8c6a44f8,31.836,64.12,192.462,395.964,25,42,0.2739,0.126,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.14777,1.48757,0.0,200,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|2|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed002_02_20260603_062532
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed003,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed003_03_20260603_062718,S10,5000,200,6,M1_BALANCED,3,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed003,147a66ba07f93c3340c0ff6274400ea91547a86216191cb43b3e592c582ae7f6,32.296,63.625,199.33,409.775,25,47,0.352,0.13,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2580.276994,1.483945,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|3|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed003_03_20260603_062718
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed004,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed004_04_20260603_062843,S10,5000,200,6,M1_BALANCED,4,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed004,57925f478fd9ca0bbb13074c6d96832ce02e95df0ee74ba5eee8f5764b72f797,32.501,63.749,195.12,384.117,25,47,0.3066,0.1212,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2587.351528,1.48253,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|4|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed004_04_20260603_062843
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed005,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed005_05_20260603_063011,S10,5000,200,6,M1_BALANCED,5,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed005,6e678201e3636eeff0676855a52adecac71a0d26d9f1d7f57a097c506000d1f7,32.36,65.889,196.889,403.326,25,50,0.3412,0.1344,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2583.927992,1.483214,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|5|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed005_05_20260603_063011
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed001,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed001_01_20260603_062331,S10,5000,200,6,M1_BALANCED,1,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed001,22b9c0f475766d42f051598655cf97931415ee436c7382445a956f4fed07ad78,32.405,63.818,195.605,392.548,25,43,0.3023,0.1314,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.481505,1.484078,0.0,200,1406970,1406970,1.0,1792,1792,1.0,120090,1,0,S10|M1_BALANCED|1|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed001_01_20260603_062331
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed002,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed002_02_20260603_062533,S10,5000,200,6,M1_BALANCED,2,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed002,a601cfc02f582a69ca8efbacde4862abe38fb500b9e5afd58b87d74c8c6a44f8,31.836,64.12,192.462,395.964,25,42,0.2739,0.126,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2553.899002,1.488997,0.0,200,1406970,1406970,1.0,1792,1792,1.0,120090,1,0,S10|M1_BALANCED|2|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed002_02_20260603_062533
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed003,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed003_03_20260603_062719,S10,5000,200,6,M1_BALANCED,3,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed003,147a66ba07f93c3340c0ff6274400ea91547a86216191cb43b3e592c582ae7f6,32.296,63.625,199.33,409.775,25,47,0.352,0.13,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.836834,1.486105,0.0,199,1404620,1404620,1.0,1792,1792,1.0,120140,1,0,S10|M1_BALANCED|3|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed003_03_20260603_062719
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed004,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed004_04_20260603_062844,S10,5000,200,6,M1_BALANCED,4,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed004,57925f478fd9ca0bbb13074c6d96832ce02e95df0ee74ba5eee8f5764b72f797,32.501,63.749,195.12,384.117,25,47,0.3066,0.1212,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.067188,1.485119,0.0,199,1402975,1402975,1.0,1792,1792,1.0,120175,1,0,S10|M1_BALANCED|4|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed004_04_20260603_062844
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed005,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed005_05_20260603_063012,S10,5000,200,6,M1_BALANCED,5,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed005,6e678201e3636eeff0676855a52adecac71a0d26d9f1d7f57a097c506000d1f7,32.36,65.889,196.889,403.326,25,50,0.3412,0.1344,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.713295,1.484645,0.0,199,1406500,1406500,1.0,1792,1792,1.0,120100,1,0,S10|M1_BALANCED|5|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part01_05/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed005_05_20260603_063012
