run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed001,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed001_01_20260531_221254,S3,200,10,1,M1_BALANCED,1,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed001,455ebd6552e0142f17fedab8b95c5bdea433b1edd0fd3b9fe8f00cde0ee12b00,29.872,62.488,97.682,135.172,20,33,0.3528,0.165,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.138311,1.484308,0.0,10,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|1|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed001_01_20260531_221254
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed002,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed002_02_20260531_221326,S3,200,10,1,M1_BALANCED,2,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed002,3b5f7ad2c2e412af1d0fa5cc486675c00da86881c96ecc3fd657c5585a3080c8,32.583,60.866,107.332,146.651,20,42,0.532,0.135,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.554292,1.467229,0.0,9,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|2|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed002_02_20260531_221326
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed003,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed003_03_20260531_221359,S3,200,10,1,M1_BALANCED,3,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed003,6c7a9aab45136241de1fb70cbb1ac8ef4f1530db9be95938ce46b2e22b532794,30.545,63.597,101.847,143.579,20,36,0.3981,0.165,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.263622,1.478682,0.0,10,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|3|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed003_03_20260531_221359
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed004,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed004_04_20260531_221434,S3,200,10,1,M1_BALANCED,4,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed004,9ad07df9bc90c7d12a8584416fe840e7bd14c688451205b26df7d351ef37df15,32.108,64.053,106.07,146.126,20,29,0.2837,0.16,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.722569,1.466387,0.0,10,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|4|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed004_04_20260531_221434
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed005,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed005_05_20260531_221508,S3,200,10,1,M1_BALANCED,5,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed005,3b1407c85211a9f60c7615c2403b046121923c5550986d49744f31860f41b7ed,31.651,66.012,101.096,149.255,20,36,0.3701,0.18,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.092296,1.469539,0.0,10,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|5|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed005_05_20260531_221508
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed006,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed006_06_20260531_221540,S3,200,10,1,M1_BALANCED,6,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed006,91d6eaf0fbd43424112aa8164e12d8eaedebea1e79cdea07de26b792ed965899,29.967,62.096,105.515,142.628,20,35,0.503,0.13,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.991491,1.485043,0.0,10,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|6|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed006_06_20260531_221540
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed007,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed007_07_20260531_221611,S3,200,10,1,M1_BALANCED,7,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed007,30c99b879c0bc1c6c91c4541aab83cedfdcad14fc02fa30a91d38bf0261f6424,30.844,64.683,99.013,142.036,20,32,0.3626,0.125,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.4102,1.477949,0.0,10,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|7|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed007_07_20260531_221611
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed008,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed008_08_20260531_221641,S3,200,10,1,M1_BALANCED,8,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed008,577d96a019a95b47f0cc59dbd11d0302283ead084d7510fd93cf8f173b7c1a5d,30.564,67.036,98.779,147.016,20,33,0.4111,0.15,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.247463,1.483763,0.0,9,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|8|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed008_08_20260531_221641
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed009,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed009_09_20260531_221712,S3,200,10,1,M1_BALANCED,9,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed009,9a52128a10b725ba8bbea43349ffdf03962808e8a528bb8d85d911757e7db007,29.398,57.517,105.228,147.333,20,38,0.4599,0.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.564261,1.487179,0.0,10,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|9|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed009_09_20260531_221712
campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed010,campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed010_10_20260531_221741,S3,200,10,1,M1_BALANCED,10,A,L1,F0,H0,V1,map_S3_M1_BALANCED_seed010,2f3ad1039670288fd6659ffbf236541e0fe387174042e39c17f88596a1b5c2c3,32.953,68.207,102.298,148.03,20,54,0.6701,0.165,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.223254,1.463884,0.0,9,55860,55860,1.0,90,90,1.0,4750,0,0,S3|M1_BALANCED|10|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S3_200/outputs_production_50seed/run_campaign_v3_S3_M1_BALANCED_A_L1_F0_H0_seed010_10_20260531_221741
