run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed026,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed026_26_20260603_093345,S10,5000,200,6,M1_BALANCED,26,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed026,2413a574d3c909e9ca76603f34edff0323d89e32629f230f0d6d3d8be49aff05,32.336,64.012,196.97,408.78,25,52,0.3211,0.1238,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2579.320164,1.484136,0.0,197,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|26|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed026_26_20260603_093345
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed027,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed027_27_20260603_093506,S10,5000,200,6,M1_BALANCED,27,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed027,ba96431f4660c0d6ebfe608e3c8b3d4a5bb8146f8b8c03be027f147557b78682,32.327,65.006,194.795,376.916,25,52,0.3295,0.1306,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.951551,1.48341,0.0,200,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|27|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed027_27_20260603_093506
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed028,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed028_28_20260603_093624,S10,5000,200,6,M1_BALANCED,28,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed028,a281ca2e6535f180a03710328a33507ea02f075b6577482c86e139e9f971b3e3,32.285,64.432,195.252,405.877,25,42,0.286,0.1154,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.89896,1.48442,0.0,199,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|28|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed028_28_20260603_093624
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed029,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed029_29_20260603_093741,S10,5000,200,6,M1_BALANCED,29,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed029,77162a84d0af255ab0116542bfec2702779cdd7ddfe2c0630f703c06ca2f7295,31.953,62.332,196.613,405.422,25,43,0.2999,0.142,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.444788,1.486311,0.0,200,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|29|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed029_29_20260603_093741
campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed030,campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed030_30_20260603_093859,S10,5000,200,6,M1_BALANCED,30,A,L1,F0,H0,V1,map_S10_M1_BALANCED_seed030,fb88fb1bbb8bf8d4c2b8477ab3db1a16009c5dc664fea854cade7d5ec069a94f,32.249,63.37,198.266,408.227,25,49,0.3357,0.128,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.91079,1.484218,0.0,200,1411200,1411200,1.0,1800,1800,1.0,120000,0,0,S10|M1_BALANCED|30|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F0_H0_seed030_30_20260603_093859
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed026,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed026_26_20260603_093346,S10,5000,200,6,M1_BALANCED,26,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed026,2413a574d3c909e9ca76603f34edff0323d89e32629f230f0d6d3d8be49aff05,32.336,64.012,196.97,408.78,25,52,0.3211,0.1238,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.142965,1.487154,0.0,197,1401800,1401800,1.0,1792,1792,1.0,120200,1,0,S10|M1_BALANCED|26|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed026_26_20260603_093346
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed027,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed027_27_20260603_093507,S10,5000,200,6,M1_BALANCED,27,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed027,ba96431f4660c0d6ebfe608e3c8b3d4a5bb8146f8b8c03be027f147557b78682,32.327,65.006,194.795,376.916,25,52,0.3295,0.1306,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2573.852308,1.485051,0.0,200,1405560,1405560,1.0,1792,1792,1.0,120120,1,0,S10|M1_BALANCED|27|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed027_27_20260603_093507
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed028,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed028_28_20260603_093624,S10,5000,200,6,M1_BALANCED,28,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed028,a281ca2e6535f180a03710328a33507ea02f075b6577482c86e139e9f971b3e3,32.285,64.432,195.252,405.877,25,42,0.286,0.1154,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2571.842369,1.485355,0.0,199,1408145,1408145,1.0,1792,1792,1.0,120065,1,0,S10|M1_BALANCED|28|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed028_28_20260603_093624
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed029,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed029_29_20260603_093741,S10,5000,200,6,M1_BALANCED,29,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed029,77162a84d0af255ab0116542bfec2702779cdd7ddfe2c0630f703c06ca2f7295,31.953,62.332,196.613,405.422,25,43,0.2999,0.142,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.728965,1.487396,0.0,200,1407675,1407675,1.0,1792,1792,1.0,120075,1,0,S10|M1_BALANCED|29|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed029_29_20260603_093741
campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed030,campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed030_30_20260603_093859,S10,5000,200,6,M1_BALANCED,30,A,L1,F1,H0,V2,map_S10_M1_BALANCED_seed030,fb88fb1bbb8bf8d4c2b8477ab3db1a16009c5dc664fea854cade7d5ec069a94f,32.249,63.37,198.266,408.227,25,49,0.3357,0.128,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.303336,1.486188,0.0,200,1405090,1405090,1.0,1792,1792,1.0,120130,1,0,S10|M1_BALANCED|30|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S10_5000/outputs_production_50seed_part26_30/run_campaign_v3_S10_M1_BALANCED_A_L1_F1_H0_seed030_30_20260603_093859
