run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed001,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed001_01_20260601_115632,S5,800,32,2,M1_BALANCED,1,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed001,ce360cc35393a11ba38938917530f660aae21ac0d2b7dec3a7b5d067a82db252,33.812,66.647,185.283,366.146,25,45,0.4089,0.1325,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,422.822463,1.471472,0.0,31,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|1|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed001_01_20260601_115632
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed002,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed002_02_20260601_115709,S5,800,32,2,M1_BALANCED,2,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed002,d4ca47b22968d76f9315680cfa9f82341c6abf1a2386d89eb48dc1b2f3c411d9,33.815,66.388,181.5,377.392,25,52,0.4117,0.1175,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,422.676087,1.471655,0.0,31,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|2|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed002_02_20260601_115709
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed003,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed003_03_20260601_115744,S5,800,32,2,M1_BALANCED,3,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed003,46184cefbfc9b8ba6cc0ca346555bd229a4bc0eaf175cbc77051afa80273da7d,34.518,68.548,185.432,381.138,25,50,0.3682,0.1437,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,428.383557,1.464521,0.0,32,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|3|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed003_03_20260601_115744
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed004,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed004_04_20260601_115826,S5,800,32,2,M1_BALANCED,4,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed004,3f252620f05d2067b25bbbdca3a811fd371d4ce7097ff028657a6f065323ef01,33.855,68.928,181.095,364.757,25,43,0.3831,0.1525,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.276044,1.470905,0.0,31,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|4|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed004_04_20260601_115826
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed005,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed005_05_20260601_115903,S5,800,32,2,M1_BALANCED,5,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed005,1edfab18ada3d98a06e5cdf4d037218a0d71b11236dbcad22e977b088d20f8f7,33.241,72.209,177.983,366.357,25,39,0.3285,0.0838,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,418.730474,1.476587,0.0,32,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|5|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed005_05_20260601_115903
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed006,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed006_06_20260601_115942,S5,800,32,2,M1_BALANCED,6,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed006,6469a27b3736cc6ecbbd3e0b8c94d10ef47ea75320f114707e80f92a1f488956,32.757,67.152,172.674,359.323,25,45,0.3382,0.1313,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,416.371329,1.479536,0.0,32,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|6|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed006_06_20260601_115942
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed007,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed007_07_20260601_120017,S5,800,32,2,M1_BALANCED,7,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed007,31757add12bcef9d0a26b1166e1a8f1372c94fc7d0c213b6496828af0db9f1ac,32.777,73.406,179.034,365.544,25,48,0.3146,0.1338,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,417.114427,1.478607,0.0,32,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|7|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed007_07_20260601_120017
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed008,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed008_08_20260601_120052,S5,800,32,2,M1_BALANCED,8,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed008,b137c41f2c1a70b42c7ea49ba1ebee9b821fc94d8f851bf6d5b3b708a047821a,32.944,65.582,194.425,365.833,25,43,0.3732,0.1338,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,416.735759,1.47908,0.0,31,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|8|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed008_08_20260601_120052
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed009,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed009_09_20260601_120126,S5,800,32,2,M1_BALANCED,9,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed009,129bd84c160779d43c0536a796a62bb4249a9f5236d2a401a49bff1e657d68a1,32.957,67.124,190.379,357.125,25,41,0.2839,0.1388,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,418.126097,1.477342,0.0,32,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|9|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed009_09_20260601_120126
campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed010,campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed010_10_20260601_120158,S5,800,32,2,M1_BALANCED,10,A,L1,F0,H0,V1,map_S5_M1_BALANCED_seed010,709cfabb5b94b9932d0b8ec64369d78f5cfc15049a306d3b820c860db653fb71,33.986,68.14,174.67,372.128,25,46,0.4111,0.1325,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,424.442701,1.469447,0.0,32,225792,225792,1.0,288,288,1.0,19200,0,0,S5|M1_BALANCED|10|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S5_800/outputs_production_50seed/run_campaign_v3_S5_M1_BALANCED_A_L1_F0_H0_seed010_10_20260601_120158
