run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed001,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed001_01_20260531_142452,S1,50,3,1,M1_BALANCED,1,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed001,59d644e5d3ee6d1d7d47edfe6a6939520c9c9dc49be6b4126f81871af44a5285,25.736,54.295,44.807,59.752,16.667,30,0.5678,0.1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02662,1.499468,0.0,3,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|1|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed001_01_20260531_142452
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed002,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed002_02_20260531_142722,S1,50,3,1,M1_BALANCED,2,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed002,14ded520894468c258c07f7d82b88af9b8b69d5fa5993d4c9aa651de5e52f422,26.705,61.587,50.467,63.583,16.667,28,0.5192,0.18,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.079629,1.498407,0.0,2,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|2|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed002_02_20260531_142722
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed003,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed003_03_20260531_142758,S1,50,3,1,M1_BALANCED,3,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed003,a8eb5d79911a37495d94de30fbf905311222d4db85768289431118873b2d4f62,26.527,54.879,43.794,58.874,16.667,20,0.204,0.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.444666,1.491107,0.0,3,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|3|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed003_03_20260531_142758
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed004,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed004_04_20260531_142834,S1,50,3,1,M1_BALANCED,4,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed004,48548d9a46310d36c57818b4edd8b1295c0df5358f5894bb77d48dc53fd26a4b,26.295,50.658,45.065,57.883,16.667,31,0.6125,0.18,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.964456,1.500711,0.0,3,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|4|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed004_04_20260531_142834
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed005,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed005_05_20260531_142912,S1,50,3,1,M1_BALANCED,5,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed005,fb98866ca3913dcbca9e3e0b64df31e48f0ba3f2a004e1fe9f8f7c0ca301cfc3,31.059,76.168,55.27,61.728,16.667,20,0.172,0.24,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.522088,1.449558,0.0,3,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|5|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed005_05_20260531_142912
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed006,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed006_06_20260531_142949,S1,50,3,1,M1_BALANCED,6,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed006,7375df259eb3547738f38b872dc16a2f98bd0baae4ceae4981c374d398be1970,27.255,61.629,48.384,59.885,16.667,24,0.3262,0.12,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.653313,1.486934,0.0,3,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|6|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed006_06_20260531_142949
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed007,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed007_07_20260531_144103,S1,50,3,1,M1_BALANCED,7,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed007,5f47270af73f57b1a6af0afdd3c102655e4ab846f0c0b6cde7a58eab69c7e4a1,27.212,52.494,51.87,63.127,16.667,27,0.4391,0.24,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.70171,1.485966,0.0,3,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|7|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed007_07_20260531_144103
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed008,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed008_08_20260531_144137,S1,50,3,1,M1_BALANCED,8,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed008,2df4544a27cad19e898686ea27f35a6a50dd9bde93b7f4438c37ab4b2ccec912,27.548,49.778,45.615,62.324,16.667,30,0.5845,0.1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.210099,1.495798,0.0,2,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|8|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed008_08_20260531_144137
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed009,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed009_09_20260531_144213,S1,50,3,1,M1_BALANCED,9,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed009,420e192ffd6e7e3bb4f458b7abf05e13bc3c52f7f5e3cf86e7133f25de87dba9,29.442,53.707,56.053,61.109,16.667,22,0.2263,0.14,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.503623,1.469928,0.0,3,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|9|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed009_09_20260531_144213
campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed010,campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed010_10_20260531_144247,S1,50,3,1,M1_BALANCED,10,A,L1,F0,H0,V1,map_S1_M1_BALANCED_seed010,6c078d8373f0118ece0b404c8522b69ea1a0c728b2db806652f99b87039a8c67,40.412,70.33,62.825,64.684,16.667,21,0.1855,0.06,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.985752,1.380285,0.0,3,13818,13818,1.0,27,27,1.0,1175,0,0,S1|M1_BALANCED|10|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S1_50/outputs_production_50seed/run_campaign_v3_S1_M1_BALANCED_A_L1_F0_H0_seed010_10_20260531_144247
