run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed001,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed001_01_20260531_204945,S2,100,6,1,M1_BALANCED,1,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed001,23abcab86f5a57c06f6b48223ee9fc8d2da6a53f50a04fe4f7b5bba290c91a88,27.623,67.893,70.198,100.011,16.667,31,0.6145,0.16,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.591525,1.494085,0.0,5,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|1|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed001_01_20260531_204945
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed002,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed002_02_20260531_205022,S2,100,6,1,M1_BALANCED,2,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed002,4ce3031c5586589f78be5226ebc806848d57846e02fb28496c5ddab9d6852356,30.445,63.193,74.513,99.125,16.667,32,0.4758,0.18,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.711721,1.462883,0.0,6,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|2|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed002_02_20260531_205022
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed003,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed003_03_20260531_205103,S2,100,6,1,M1_BALANCED,3,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed003,b3e397f74a79d46e00094eeca2f03efbe284fcef596e62d5340ae8c27f2c8fd8,26.287,54.883,72.818,97.048,16.667,28,0.4405,0.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03093,1.499691,0.0,5,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|3|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed003_03_20260531_205103
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed004,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed004_04_20260531_205146,S2,100,6,1,M1_BALANCED,4,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed004,868edd8a73647ff12c471002eeb4f34f82e2d2c8a7804fa789d39654e5bec47c,25.873,52.845,67.66,96.311,16.667,24,0.2676,0.14,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.129277,1.498707,0.0,6,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|4|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed004_04_20260531_205146
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed005,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed005_05_20260531_205228,S2,100,6,1,M1_BALANCED,5,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed005,3be3f6a78642cdb5b4881bf1e0bf19106ce54ea9a3f42d08c5bad92411622d15,31.294,59.441,77.552,98.307,16.667,30,0.4266,0.15,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.329907,1.456701,0.0,6,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|5|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed005_05_20260531_205228
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed006,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed006_06_20260531_205401,S2,100,6,1,M1_BALANCED,6,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed006,e9a01c987248f54aed35eac1273ecd3c44811d77de25f6659ad2890956ccbe50,29.971,56.321,69.883,92.03,16.667,34,0.5396,0.16,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.200897,1.467991,0.0,6,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|6|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed006_06_20260531_205401
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed007,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed007_07_20260531_205437,S2,100,6,1,M1_BALANCED,7,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed007,a7870e96bafa64439d090fd8887d4de2403a7cb519d0a8921575402d108f9ad6,29.285,64.244,70.411,96.006,16.667,32,0.5318,0.17,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.740119,1.482599,0.0,5,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|7|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed007_07_20260531_205437
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed008,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed008_08_20260531_205513,S2,100,6,1,M1_BALANCED,8,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed008,3b2b3532ae70c15bd1f33e158a6c7479c7a296da708547e492685a1b716c4b99,27.5,54.13,67.845,94.783,16.667,28,0.3335,0.13,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.425754,1.485742,0.0,6,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|8|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed008_08_20260531_205513
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed009,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed009_09_20260531_205545,S2,100,6,1,M1_BALANCED,9,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed009,59e9c471e08eaa5b8ee72efa576470f58a5d87f113a02047379132ad37d0ad7c,24.681,50.285,69.767,95.857,16.667,24,0.3441,0.14,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.002232,1.509978,0.0,6,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|9|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed009_09_20260531_205545
campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed010,campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed010_10_20260531_205616,S2,100,6,1,M1_BALANCED,10,A,L1,F0,H0,V1,map_S2_M1_BALANCED_seed010,67aa9bbc807bbceb32b53e78433f1c2171e279dbdce9d9f6b54f86b432bc2eb7,25.157,55.951,66.753,89.591,16.667,30,0.487,0.17,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.577473,1.514225,0.0,5,27636,27636,1.0,54,54,1.0,2350,0,0,S2|M1_BALANCED|10|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S2_100/outputs_production_50seed/run_campaign_v3_S2_M1_BALANCED_A_L1_F0_H0_seed010_10_20260531_205616
