run_id,external_run_id,scale,node_count,cluster_count,bs_count,map_profile,seed,architecture,load,failure_family,healing_id,variant,map_id,map_signature,mean_node_to_ch_distance,max_node_to_ch_distance,mean_ch_to_bs_distance,max_ch_to_bs_distance,cluster_size_mean,cluster_size_max,cluster_size_cv,long_link_ratio,failure_time_s,recovery_applied_delay_s,recovery_applied_s,recovery_event_time_s,first_recovered_aggregate_s,traffic_recovery_delay_s,recovery_stress_score,recovery_map_profile_penalty_s,recovery_queue_norm,recovery_cluster_norm,recovery_energy_norm,recovery_distance_norm,consumed_j,avg_res_j,min_res_j,low_nodes,raw_tx,raw_rx,raw_delivery_ratio,agg_tx,agg_rx,agg_delivery_ratio,pending_raw_total,failed_chs,recovered_clusters,candidate_group_key,is_healing_case,is_baseline,is_failure_no_healing,source_output_dir
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed006,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed006_06_20260602_142138,S9,4500,180,6,M1_BALANCED,6,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed006,8ea6b6a34fe9ace58f9acf7f2b9e8137238e0f0ab6966a0e78f1d5ff0ef2c019,31.903,63.17,184.838,375.347,25,54,0.2907,0.1291,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2308.033796,1.487104,0.0,180,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|6|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed006_06_20260602_142138
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed007,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed007_07_20260602_142304,S9,4500,180,6,M1_BALANCED,7,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed007,7a714e26de402f47a7af4c89bc6f98ea98d9d529ed0cf42c3116848e07daba65,32.649,62.798,185.375,349.981,25,51,0.3367,0.1389,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.106106,1.481088,0.0,179,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|7|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed007_07_20260602_142304
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed008,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed008_08_20260602_142426,S9,4500,180,6,M1_BALANCED,8,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed008,78fce21013e0c38ec6a8f5370e8a4ae8fc86c41a2f5536015e62899c7a53317f,31.976,65.004,184.131,369.855,25,46,0.3099,0.1493,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2312.938264,1.486014,0.0,179,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|8|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed008_08_20260602_142426
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed009,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed009_09_20260602_142547,S9,4500,180,6,M1_BALANCED,9,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed009,ebda3f7869380ad02fc306a005e2f7f1946316469f4871fe3b1d3bdd3c624238,32.192,62.189,187.567,376.213,25,53,0.3333,0.1222,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.862581,1.485364,0.0,176,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|9|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed009_09_20260602_142547
campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed010,campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed010_10_20260602_142705,S9,4500,180,6,M1_BALANCED,10,A,L1,F0,H0,V1,map_S9_M1_BALANCED_seed010,a8f52554548abc77ff15759fcf308b262103e5c3bc6ecb214d7e9fb5cd3401ca,32.268,62.152,181.572,359.299,25,49,0.3328,0.1202,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2318.690369,1.484735,0.0,178,1270080,1270080,1.0,1620,1620,1.0,108000,0,0,S9|M1_BALANCED|10|A|L1|F0,false,true,false,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F0_H0_seed010_10_20260602_142705
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed006,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed006_06_20260602_142139,S9,4500,180,6,M1_BALANCED,6,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed006,8ea6b6a34fe9ace58f9acf7f2b9e8137238e0f0ab6966a0e78f1d5ff0ef2c019,31.903,63.17,184.838,375.347,25,54,0.2907,0.1291,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.811173,1.488962,0.0,180,1264205,1264205,1.0,1612,1612,1.0,108125,1,0,S9|M1_BALANCED|6|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed006_06_20260602_142139
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed007,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed007_07_20260602_142305,S9,4500,180,6,M1_BALANCED,7,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed007,7a714e26de402f47a7af4c89bc6f98ea98d9d529ed0cf42c3116848e07daba65,32.649,62.798,185.375,349.981,25,51,0.3367,0.1389,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.81382,1.482181,0.0,179,1267025,1267025,1.0,1612,1612,1.0,108065,1,0,S9|M1_BALANCED|7|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed007_07_20260602_142305
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed008,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed008_08_20260602_142427,S9,4500,180,6,M1_BALANCED,8,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed008,78fce21013e0c38ec6a8f5370e8a4ae8fc86c41a2f5536015e62899c7a53317f,31.976,65.004,184.131,369.855,25,46,0.3099,0.1493,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.054504,1.488033,0.0,179,1263970,1263970,1.0,1612,1612,1.0,108130,1,0,S9|M1_BALANCED|8|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed008_08_20260602_142427
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed009,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed009_09_20260602_142547,S9,4500,180,6,M1_BALANCED,9,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed009,ebda3f7869380ad02fc306a005e2f7f1946316469f4871fe3b1d3bdd3c624238,32.192,62.189,187.567,376.213,25,53,0.3333,0.1222,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.632649,1.488234,0.0,176,1261620,1261620,1.0,1612,1612,1.0,108180,1,0,S9|M1_BALANCED|9|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed009_09_20260602_142547
campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed010,campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed010_10_20260602_142706,S9,4500,180,6,M1_BALANCED,10,A,L1,F1,H0,V2,map_S9_M1_BALANCED_seed010,a8f52554548abc77ff15759fcf308b262103e5c3bc6ecb214d7e9fb5cd3401ca,32.268,62.152,181.572,359.299,25,49,0.3328,0.1202,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2312.155865,1.485898,0.0,178,1266555,1266555,1.0,1612,1612,1.0,108075,1,0,S9|M1_BALANCED|10|A|L1|F1,false,false,true,/home/cyfer/FYP/WSN_simulation_V3/runs/S9_4500/outputs_production_50seed_part06_10/run_campaign_v3_S9_M1_BALANCED_A_L1_F1_H0_seed010_10_20260602_142706
